Chromosome	Start_Range	End_Range	Count_of_GC	Normalized_Amount_GC	N_Percentage
3	62846556	62873425	9963	0.370785262374	0.0
3	62875426	62876174	270	0.360480640854	0.0
3	63243248	63261581	7869	0.429202574452	0.0
3	63261894	63270500	4591	0.533403044034	0.0
3	63271601	63273588	828	0.416498993964	0.0
3	63287488	63296974	3677	0.387583008327	0.0
3	63296976	63314006	6985	0.410134460689	0.0
3	63314067	63314087	5	0.238095238095	0.0
3	63314089	63339545	9903	0.389008916997	0.0
3	63339547	63404911	25719	0.393467452	0.0
3	63405611	63515792	44030	0.399611551796	0.0
3	63862173	63893277	11892	0.382317955313	0.0
3	63899279	63913168	5246	0.377681785457	0.0
3	63913619	63933124	7956	0.407874500154	0.0
3	63939425	63940391	357	0.369183040331	0.0
3	63985626	64010775	9595	0.381510934394	0.0
3	64013304	64013618	114	0.361904761905	0.0
3	64018763	64019036	113	0.412408759124	0.0
3	64019285	64019444	67	0.41875	0.0
3	64022291	64022533	108	0.444444444444	0.0
3	64023262	64086899	24392	0.383293001037	0.0
3	64265229	64267305	825	0.397207510833	0.0
3	64267659	64286652	7133	0.375539644098	0.0
3	64291066	64298065	2871	0.410142857143	0.0
3	64300570	64304394	1478	0.386405228758	0.0
3	64338964	64370654	12347	0.389605881796	0.0
3	64758879	64766065	3018	0.419924864338	0.0
3	64769564	64770467	311	0.344026548673	0.0
3	64776469	64797859	8545	0.399467065588	0.0
3	64806860	64928871	49118	0.402566960627	0.0
3	64929117	64933406	1638	0.381818181818	0.0
3	64936944	64952506	6386	0.410332198162	0.0
3	64986466	65012945	11015	0.415974320242	0.0
3	65025220	65036270	4515	0.408560311284	0.0
3	65114618	65130011	6262	0.406781863064	0.0
3	65130151	65131001	363	0.426556991774	0.0
3	65138339	65147244	3711	0.416685380642	0.0
3	65147259	65172429	10310	0.409598347304	0.0
3	65172432	65189763	7260	0.41887837526	0.0
3	65252683	65265635	5165	0.398749324481	0.0
3	65269053	65278623	3881	0.405495768467	0.0
3	65283635	65294445	4352	0.402552955323	0.0
3	65305068	65308548	1408	0.404481470842	0.0
3	65308748	65442580	55756	0.416608758677	0.0
3	65442582	65446807	1477	0.349503076195	0.0
3	65451942	65455385	1427	0.414343786295	0.0
3	65468787	65487765	7940	0.418357131566	0.0
3	68477244	68553014	28892	0.381306832429	0.0
3	68553016	68554478	471	0.321941216678	0.0
3	68612597	68635766	9624	0.415364695727	0.0
3	68637901	68647188	3634	0.391257536606	0.0
3	68719914	68725884	1945	0.325741081896	0.0
3	68925204	68977088	18945	0.365134431917	0.0
3	68977265	68996110	7012	0.372068343415	0.0
3	68997210	69010207	4953	0.381058624404	0.0
3	69010209	69011206	370	0.370741482966	0.0
3	69015208	69055600	15740	0.389671477731	0.0
3	69064855	69070533	2131	0.375242120092	0.0
3	69070535	69076797	2359	0.376656554367	0.0
3	69076799	69103965	9802	0.360805388891	0.0
3	69155084	69159619	1659	0.365740740741	0.0
3	69161836	69215310	19300	0.360916316036	0.0
3	69216430	69267736	19301	0.376186485275	0.0
3	69269683	69272039	860	0.364870598218	0.0
3	69310096	69330674	7829	0.38043636717	0.0
3	69335696	69352096	6079	0.370648131212	0.0
3	69464797	69472939	2944	0.361537516886	0.0
3	69472954	69475166	822	0.371441482151	0.0
3	69505623	69547996	15521	0.366285930051	0.0
3	69762451	69793493	11840	0.381406436234	0.0
3	69793495	69822150	11248	0.392518146287	0.0
3	69825054	69832027	2844	0.407800401491	0.0
3	69834895	69932817	38557	0.393748149056	0.0
3	69932819	69963521	12140	0.39540110087	0.0
3	69965244	69974629	3810	0.405923716173	0.0
3	69975039	70007260	13132	0.40754763826	0.0
3	70025742	70125647	38873	0.389095750005	0.0
3	70125649	70125752	25	0.240384615385	0.0
3	70125754	70125918	47	0.284848484848	0.0
3	70125940	70126108	68	0.402366863905	0.0
3	70126110	70126286	64	0.361581920904	0.0
3	70126326	70141656	5982	0.390189811493	0.0
3	70144458	70145674	505	0.414954806902	0.0
3	70415092	70429208	5424	0.384217609974	0.0
3	70478562	70500320	8581	0.394365549887	0.0
3	70527794	70559053	12667	0.405214331414	0.0
3	70567587	70612348	17115	0.382355569456	0.0
3	70612536	70622556	3734	0.372617503243	0.0
3	70628153	70667271	15350	0.39239244357	0.0
3	70667727	70699935	13213	0.410226955199	0.0
3	70699952	70702202	785	0.348733896046	0.0
3	70726931	70751252	10114	0.415837513362	0.0
3	70753099	70768872	6050	0.383542538354	0.0
3	70769156	70834806	24998	0.3807710469	0.0
3	70853944	70884107	11076	0.367192680016	0.0
3	71780869	71786540	1875	0.33057122708	0.0
3	71790101	71814844	9064	0.366311024895	0.0
3	71852050	71856724	1861	0.39807486631	0.0
3	71881113	71890733	3914	0.406818418044	0.0
3	71963227	72037067	28109	0.380669275877	0.0
3	72037801	72040695	1118	0.386183074266	0.0
3	72040697	72044585	1573	0.404474157881	0.0
3	72044641	72045617	401	0.410440122825	0.0
3	72045676	72045692	5	0.294117647059	0.0
3	72045809	72066560	8206	0.395431765613	0.0
3	72268389	72298327	12426	0.415043922643	0.0
3	72304173	72322373	6993	0.38420965881	0.0
3	72329800	72330493	316	0.455331412104	0.0
3	72330985	72337010	2589	0.429638234318	0.0
3	72339810	72374649	14176	0.406888633754	0.0
3	72446150	72446674	227	0.432380952381	0.0
3	72447562	72454883	3249	0.443731220978	0.0
3	72454885	72467909	5953	0.457044145873	0.0
3	72477425	72491918	6041	0.416793155789	0.0
3	72493113	72502185	3607	0.397553179764	0.0
3	72502398	72510749	3280	0.392720306513	0.0
3	72518075	72519215	452	0.396143733567	0.0
3	72523495	72530003	2810	0.431709940083	0.0
3	72530494	72533310	1229	0.436279730209	0.0
3	72534610	72537237	1130	0.4299847793	0.0
3	72537239	72595870	23668	0.403670350662	0.0
3	73027152	73033561	2792	0.435569422777	0.0
3	73177883	73202837	11478	0.459947906231	0.0
3	73238688	73287709	21725	0.443168373383	0.0
3	73332725	73339348	3111	0.469655797101	0.0
3	74742872	74743751	321	0.364772727273	0.0
3	74763852	74765712	703	0.377753895755	0.0
3	74796052	74895687	38623	0.387641013288	0.0
3	74895706	74897369	598	0.359375	0.0
3	74898771	74910705	4538	0.380226225388	0.0
3	74922102	74976243	20169	0.372520409294	0.0
3	74979692	74996527	6426	0.381682109765	0.0
3	74998330	75028748	11170	0.367204707584	0.0
3	78211901	78246513	12158	0.351255308699	0.0
3	78614451	78637283	7479	0.32755222704	0.0
3	78641985	78730052	29875	0.33922650679	0.0
3	78730860	78758258	9517	0.347348443374	0.0
3	78760485	78771376	3926	0.360448035255	0.0
3	78774203	78816622	16046	0.378264969354	0.0
3	79178788	79197210	6625	0.359604841774	0.0
3	81276711	81287290	3492	0.330056710775	0.0
3	81287769	81292134	1468	0.336234539624	0.0
3	81292301	81296343	1481	0.366312144447	0.0
3	81297749	81412908	39617	0.344017019799	0.0
3	81413410	81505377	32201	0.350132654836	0.0
3	81512403	81542907	11016	0.361121127684	0.0
3	81553017	81600697	15779	0.330928462071	0.0
3	81600699	81606225	1627	0.294373077619	0.0
3	81769730	81771127	473	0.338340486409	0.0
3	81771576	81855937	29233	0.346518574714	0.0
3	81874693	81877135	825	0.337699549734	0.0
3	81877797	81880610	983	0.349324804549	0.0
3	81882510	81915814	11497	0.345203422909	0.0
3	81915816	81941206	8568	0.337442400851	0.0
3	81953780	81957536	1111	0.295714665957	0.0
3	81957546	81959104	427	0.273893521488	0.0
3	81975262	81995131	7125	0.358580775038	0.0
3	82461386	82464586	1200	0.37488284911	0.0
3	82464737	82464984	87	0.350806451613	0.0
3	82465811	82481641	5742	0.362706083002	0.0
3	82483102	82491388	3001	0.362133462049	0.0
3	82492325	82595873	37260	0.359829645868	0.0
3	82769092	82774551	1891	0.346336996337	0.0
3	82774999	82798838	8501	0.35658557047	0.0
3	82800946	82805143	1407	0.335159599809	0.0
3	82812018	82817790	1932	0.334661354582	0.0
3	83376329	83409607	11954	0.359205504973	0.0
3	83411190	83429016	5911	0.331575699781	0.0
3	85771267	85829328	19709	0.339447487169	0.0
3	85995075	86012346	5960	0.345067160723	0.0
3	86015854	86127980	40215	0.35865580993	0.0
3	86139456	86164039	8656	0.352098926131	0.0
3	86164925	86212362	16397	0.345651165732	0.0
3	86221001	86253952	11051	0.335366593833	0.0
3	86254121	86286640	10824	0.332841328413	0.0
3	86287302	86306180	5982	0.316860003178	0.0
3	86307221	86337598	10477	0.344887747712	0.0
3	86497351	86535341	12753	0.335684767445	0.0
3	86545265	86562750	5379	0.30761752259	0.0
3	86576451	86624022	16037	0.337110064744	0.0
3	86749227	86759223	3495	0.349604881464	0.0
3	86771983	86781926	3354	0.337288817377	0.0
3	87967251	88032469	23648	0.362593722688	0.0
3	88034857	88036482	565	0.347478474785	0.0
3	88042394	88099537	19228	0.336483270335	0.0
3	88102452	88106222	1558	0.413153009812	0.0
3	88197094	88206749	3424	0.354598177299	0.0
3	88206751	88292215	31400	0.367401860411	0.0
3	88442093	88487693	16446	0.360649985746	0.0
3	88488342	88497845	3116	0.327861952862	0.0
3	88498653	88516550	5773	0.322550005587	0.0
3	88517380	88522030	1509	0.324446355622	0.0
3	88522032	88522642	164	0.268412438625	0.0
3	88534356	88560075	9027	0.350972006221	0.0
3	88640747	88651637	3787	0.347718299513	0.0
3	88668043	88755174	30745	0.352855437727	0.0
3	88757724	88761620	1424	0.365409289197	0.0
3	88762235	88845162	29190	0.351992089523	0.0
3	88845683	88852078	2478	0.387429643527	0.0
3	90455705	93791217	1187897	0.356136222524	0.0225797351112
3	94061343	94075473	5339	0.377821810205	0.0
3	94077067	94083459	2405	0.376192710777	0.0
3	94086614	94089650	1141	0.375699703655	0.0
3	94096922	94128482	11916	0.377554576851	0.0
3	94131520	94234169	38716	0.377165124208	0.0
3	94240456	94324260	31634	0.377471511246	0.0
3	94330262	94336975	2531	0.376973488234	0.0
3	94338496	94347556	3438	0.37942831917	0.0
3	94351361	94372925	8188	0.379689311384	0.0
3	94372927	94397741	9380	0.377997179126	0.0
3	94646941	94647651	271	0.381153305204	0.0
3	94664351	94665487	432	0.379947229551	0.0
3	94935338	94936425	415	0.381433823529	0.0
3	94937732	94948887	4232	0.379347436357	0.0
3	94958460	95014585	13273	0.236485764173	0.37020275808
3	95519456	95540365	7518	0.359540889527	0.0
3	95540367	95552526	4488	0.369078947368	0.0
3	95552556	95564922	4599	0.37187676882	0.0
3	95674911	95679382	1568	0.350626118068	0.0
3	95686014	95686771	321	0.423482849604	0.0
3	95694338	95698769	1766	0.398465703971	0.0
3	95707047	95710671	1272	0.350896551724	0.0
3	95887980	95903144	5372	0.354236729311	0.0
3	99398420	99402140	1374	0.369255576458	0.0
3	99422060	99435013	4818	0.371931449745	0.0
3	99450180	99467163	6055	0.356512011305	0.0
3	99690859	99718829	10294	0.368024024883	0.0
3	99718831	99723175	1563	0.359723820483	0.0
3	99780108	99794215	5053	0.358165579813	0.0
3	99796086	99857023	22917	0.376070760445	0.0
3	99873237	99881415	2892	0.353588458247	0.0
3	99885566	99885748	61	0.333333333333	0.0
3	99886637	99909458	7787	0.341205854001	0.0
3	99911163	99935953	9593	0.386954943326	0.0
3	99936837	99941909	1937	0.381825349892	0.0
3	100186960	100187405	169	0.378923766816	0.0
3	100187908	100196298	3537	0.421523060422	0.0
3	100206160	100225458	7098	0.367791077258	0.0
3	100226112	100269063	16792	0.390948035016	0.0
3	100269977	100306424	13514	0.370774802458	0.0
3	100306426	100338517	12503	0.38959865387	0.0
3	100340017	100365584	9442	0.369289737171	0.0
3	100366068	100393672	10324	0.373990219163	0.0
3	100393689	100451756	21250	0.365950265206	0.0
3	100451758	100451782	8	0.32	0.0
3	100451784	100458421	2586	0.389575173245	0.0
3	100458423	100580465	45100	0.369541882779	0.0
3	100774219	100795636	7918	0.369689046596	0.0
3	100803799	100828497	8872	0.359204826106	0.0
3	101098194	101124980	10047	0.37506999664	0.0
3	101127896	101149585	8152	0.375841401568	0.0
3	101149587	101149630	8	0.181818181818	0.0
3	101149632	101169816	7704	0.381669556601	0.0
3	101190220	101199240	3508	0.38887041348	0.0
3	101205242	101263979	23647	0.402584357656	0.0
3	101272717	101286006	4991	0.37554552295	0.0
3	101401187	101414351	4932	0.374629699962	0.0
3	101415563	101425974	3901	0.374663849405	0.0
3	101431976	101442476	3937	0.374916674602	0.0
3	101445071	101456436	4438	0.390462783741	0.0
3	101458028	101469378	4062	0.357853933574	0.0
3	101469891	101491046	8192	0.387218755908	0.0
3	101491807	101528525	13768	0.374955744982	0.0
3	101575526	101576001	209	0.439075630252	0.0
3	101578567	101587662	3633	0.399406332454	0.0
3	101595097	101599276	1469	0.351435406699	0.0
3	101624055	101629588	2288	0.413444163354	0.0
3	101648078	101680713	13076	0.400661845814	0.0
3	101680715	101680784	30	0.428571428571	0.0
3	101680786	101690496	3932	0.404901657914	0.0
3	101692930	101693322	224	0.569974554707	0.0
3	101700612	101705596	1825	0.366098294885	0.0
3	101715634	101723140	2942	0.3919008925	0.0
3	101723532	101763696	14175	0.352919208266	0.0
3	101764127	101772557	3987	0.472897639663	0.0
3	101773756	101774709	316	0.331236897275	0.0
3	101776178	101802362	10578	0.403971739546	0.0
3	101802933	101822233	7056	0.365576913113	0.0
3	101824261	101825756	604	0.403743315508	0.0
3	101845057	101865991	8207	0.392022928111	0.0
3	102084978	102089033	1352	0.333333333333	0.0
3	102089545	102090912	447	0.326754385965	0.0
3	102096350	102106081	3648	0.374845869297	0.0
3	102115203	102252342	50456	0.36791599825	0.0
3	102309187	102313942	1719	0.361438183347	0.0
3	102347696	102368391	7776	0.375724777735	0.0
3	102384081	102494291	41263	0.374400014518	0.0
3	102541904	102564428	8342	0.370344062153	0.0
3	102565879	102583292	6579	0.377799471689	0.0
3	102583507	102586345	1036	0.364917224375	0.0
3	102586347	102626793	15484	0.382821964546	0.0
3	105096273	105113215	6015	0.355013870035	0.0
3	105785286	105822637	13394	0.358588562861	0.0
3	105926527	105968786	15712	0.371793658306	0.0
3	106296035	106302085	2045	0.337960667658	0.0
3	106824120	106870938	16535	0.353168585403	0.0
3	106870997	106876507	2709	0.491562329886	0.0
3	106900983	106902167	424	0.357805907173	0.0
3	106903901	106904618	239	0.33286908078	0.0
3	106907186	106915086	3023	0.382609796228	0.0
3	106932787	106933582	312	0.391959798995	0.0
3	106934121	106950251	5429	0.336556940053	0.0
3	107038593	107072622	11998	0.352571260652	0.0
3	107146282	107170138	8909	0.373433373853	0.0
3	107173841	107241889	22925	0.336889594263	0.0
3	107247891	107264303	5597	0.341010174861	0.0
3	107264716	107293630	10639	0.367940515303	0.0
3	109412008	109424849	5025	0.391294190936	0.0
3	109448030	109467887	8052	0.405478900191	0.0
3	109471883	109475222	1219	0.36497005988	0.0
3	109475563	109476198	180	0.283018867925	0.0
3	109715009	109728615	4642	0.341147938561	0.0
3	111900354	111972575	25608	0.354573398687	0.0
3	111972578	111994793	7411	0.333588404753	0.0
3	111995512	112032521	12870	0.347743853013	0.0
3	112034282	112044468	3904	0.383233532934	0.0
3	112045309	112059666	4825	0.336049589079	0.0
3	112102421	112127565	9097	0.361781666335	0.0
3	112127567	112129352	587	0.328667413214	0.0
3	112129354	112137861	2943	0.345909732017	0.0
3	113962105	114024133	23962	0.38630318077	0.0
3	114025710	114072719	17963	0.382110189321	0.0
3	114074046	114102108	10753	0.383173573745	0.0
3	114103449	114104040	232	0.391891891892	0.0
3	114104197	114133608	10891	0.370291037672	0.0
3	114133684	114134935	458	0.365814696486	0.0
3	114136497	114156851	7020	0.344878408254	0.0
3	114156903	114170582	5309	0.388084795322	0.0
3	114170620	114186491	5934	0.373865927419	0.0
3	114251553	114256208	1986	0.426546391753	0.0
3	114297721	114303386	2346	0.414048711613	0.0
3	114303774	114305154	603	0.436640115858	0.0
3	114308002	114331080	8906	0.385891936392	0.0
3	114705319	114715310	3917	0.392013610889	0.0
3	114744900	114746760	797	0.428264373992	0.0
3	114748452	114770140	8763	0.404029692471	0.0
3	114772150	114786628	5873	0.405621935217	0.0
3	114786649	114791430	1959	0.409661229611	0.0
3	114792802	114805797	5186	0.399045860265	0.0
3	115149983	115176325	10347	0.392779865619	0.0
3	115176336	115196236	8040	0.403999799005	0.0
3	115196252	115222928	10391	0.389511564269	0.0
3	115288306	115299357	4294	0.388526963446	0.0
3	115299380	115304129	1902	0.400421052632	0.0
3	115306041	115311927	2307	0.391880414473	0.0
3	115311929	115326824	6552	0.43984962406	0.0
3	115327220	115360573	12281	0.368201714937	0.0
3	115361041	115401200	15530	0.386703187251	0.0
3	115562068	115635734	29061	0.394491427641	0.0
3	115637802	115664220	9663	0.365759491275	0.0
3	115664245	115698211	12821	0.377454588277	0.0
3	115698213	115757374	24090	0.407187045739	0.0
3	119291447	119292640	453	0.379396984925	0.0
3	119434733	119449364	5723	0.391129032258	0.0
3	119449509	119460042	3732	0.354281374597	0.0
3	119740005	119754314	5006	0.349825296995	0.0
3	119756014	119778076	7824	0.354620858451	0.0
3	119779825	119779825	1	1.0	0.0
3	119779837	119791232	4353	0.381976131976	0.0
3	119792499	119820589	9490	0.337830621907	0.0
3	119826591	119848811	8115	0.36519508573	0.0
3	119992559	120041290	17300	0.355002872856	0.0
3	120055074	120067775	4326	0.340576287199	0.0
3	120200824	120211983	4491	0.402419354839	0.0
3	120211985	120222864	4253	0.390900735294	0.0
3	120223148	120242021	7104	0.376390802162	0.0
3	120410280	120440894	11852	0.387130491589	0.0
3	120474529	120499001	9487	0.387651697789	0.0
3	120500681	120516399	6362	0.404733125517	0.0
3	120956917	120967405	3794	0.361712269997	0.0
3	122416891	122419526	893	0.338770864947	0.0
3	122420000	122425108	1782	0.348796241926	0.0
3	122458457	122468371	4122	0.415733736762	0.0
3	122470280	122482968	4614	0.363622034833	0.0
3	122491233	122520499	11014	0.376328287833	0.0
3	122520653	122524197	1406	0.396614950635	0.0
3	122524199	122534736	4072	0.386411083697	0.0
3	122550660	122570125	7389	0.379584917292	0.0
3	122575338	122577687	876	0.372765957447	0.0
3	122579049	122595196	6110	0.378375030964	0.0
3	122741132	122753088	4299	0.359538345739	0.0
3	122754626	122758131	1072	0.305761551626	0.0
3	122790516	122797071	2507	0.382397803539	0.0
3	123004345	123080875	27196	0.35535926618	0.0
3	123080962	123112122	12035	0.38621995443	0.0
3	123112124	123152121	14659	0.366493324666	0.0
3	123152123	123153110	399	0.403846153846	0.0
3	123155008	123161343	2315	0.365372474747	0.0
3	123169791	123175404	2035	0.362486640542	0.0
3	123286280	123314854	12186	0.426456692913	0.0
3	123314857	123314861	3	0.6	0.0
3	123314879	123315026	66	0.445945945946	0.0
3	123315328	123357545	17865	0.423160737126	0.0
3	126251892	126260420	3373	0.395474264275	0.0
3	126260422	126295061	14699	0.424336027714	0.0
3	126357728	126370904	5987	0.454352280489	0.0
3	126371403	126397189	10849	0.420715864583	0.0
3	126583202	126607260	11139	0.462986824058	0.0
3	126809811	126811323	633	0.41837409121	0.0
3	126816879	126856963	18447	0.460197081202	0.0
3	126865958	126883943	7420	0.412543089069	0.0
3	126884064	126884935	337	0.386467889908	0.0
3	127065147	127068020	967	0.336464857342	0.0
3	127162958	127260611	41397	0.423915047003	0.0
3	127714700	127731775	9008	0.527524010307	0.0
3	127765281	127771718	2845	0.441907424666	0.0
3	127774018	127777010	1388	0.463748747077	0.0
3	127777052	127777672	197	0.317230273752	0.0
3	127777766	127785226	2984	0.399946387884	0.0
3	127786473	127804752	7451	0.407603938731	0.0
3	127804755	127804758	3	0.75	0.0
3	127804779	127808810	2031	0.503720238095	0.0
3	127810389	127810774	190	0.492227979275	0.0
3	127811285	127819452	4036	0.494123408423	0.0
3	128738218	128746726	4308	0.506287460336	0.0
3	128747966	128762764	7053	0.476586255828	0.0
3	128766210	128802543	20035	0.551411900699	0.0
3	128802845	128829654	16555	0.617493472585	0.0
3	128836434	128858576	12846	0.580138192657	0.0
3	128867895	128941844	36504	0.493630831643	0.0
3	129177232	129196747	9927	0.508659561386	0.0
3	129202587	129206999	2118	0.479945615228	0.0
