chr	start	stop
15	91750169	91750236
15	91811760	91812741
15	92034013	92036049
15	92034018	92035978
15	92034018	92035978
15	92034807	92040329
15	92034846	92035867
15	92045313	92063533
15	92045313	92063533
15	92131008	92134857
15	92131660	92133766
15	92131704	92134005
15	92131800	92132733
15	92159146	92162221
15	92195875	92205046
15	92605577	92609907
15	92607972	92608672
15	92771249	92772758
15	92796237	92796489
15	92856860	92862580
15	92878985	92924002
15	92901408	92918450
15	93025917	93029871
15	93033752	93046510
15	93103239	93104444
15	93118755	93119935
15	93118898	93119591
15	93118898	93119591
15	93163448	93217551
15	93217551	93239586
15	93222925	93230205
15	93282842	93285199
15	93283245	93284105
15	93292933	93295331
15	93313933	93322905
15	93333313	93334018
15	93345674	93347749
15	93355607	93383275
15	93449741	93815910
15	93458074	93466861
15	93563027	93563512
15	93592987	93623089
15	93593866	93618983
15	93598378	93626863
15	93606769	93700496
15	93607055	93694392
15	93609067	93698879
15	93682226	93693105
15	93682592	93790764
15	93756827	93764671
15	93920008	93931208
15	94071276	94099255
15	94152756	94169644
15	94193138	94206166
15	94235856	94285033
15	94236533	94281178
15	94316592	94328689
15	94340029	94345264
15	94341994	94346155
15	94343094	94345366
15	94343194	94349100
15	94344133	94345267
15	94344983	94345264
15	94563168	94936630
15	94572782	94573797
15	94572831	94573735
15	94572831	94573735
15	94572837	94573705
15	94684081	94684724
15	94906902	94980098
15	95004566	95012592
15	95062712	95120704
15	95148444	95149101
15	95294970	95295853
15	95446763	95451592
15	95480714	95521099
15	95500205	95502782
15	95500241	95502709
15	95500387	95502772
15	95500876	95502538
15	95640239	95641742
15	95784553	95796193
15	95960554	95965161
15	96038440	96039781
15	96038458	96039765
15	96038458	96039765
15	96054197	96056669
15	96112128	96112839
15	96112149	96112814
15	96112180	96112861
15	96112180	96112869
15	96116472	96134878
15	96191819	96196570
15	96270202	96271581
15	96330274	96331474
15	96718123	96725866
15	96718156	96725595
15	96718166	96725849
15	96718166	96725849
15	96850157	96851677
15	97015500	97356583
15	97261103	97265225
15	97261103	97289641
15	97264818	97272130
15	97264818	97272130
15	97264860	97272130
15	97265842	97289626
15	97266115	97289449
15	97274562	97290422
15	97347067	97391630
15	97366133	97372406
15	97366323	97372344
15	97459444	97460166
15	97496754	97501638
15	97609787	97610939
15	97988518	97993266
15	97989431	97993221
15	97989431	97993229
15	98053390	98056493
15	98098709	98099357
15	98210125	98218899
15	98217274	98218966
15	98217274	98218966
15	98217278	98218995
15	98237423	98241089
15	98238116	98241086
15	98238116	98241086
15	98255148	98260329
15	98299050	98300770
15	98299092	98300624
15	98299095	98300578
15	98356841	98357407
15	98646891	98648824
15	98647533	98650587
15	98791541	98869967
15	98841680	98885428
15	99008584	99013502
15	99009676	99010821
15	99017908	99019535
15	99031282	99032409
15	99031498	99032233
15	99031513	99032232
15	99054044	99613776
15	99074351	99075061
15	99074351	99075061
15	99116371	99117206
15	99116371	99117206
15	99116393	99117193
15	99170378	99172423
15	99186831	99193758
15	99232048	99235626
15	99475436	99476081
15	99475446	99476081
15	99510851	99517479
15	99702874	100492025
15	99723812	99724314
15	99733029	99733459
15	99733410	99733460
15	99734542	99745500
15	99777437	99827198
15	99799640	99814814
15	99799697	99881790
15	99799697	99881790
15	99816207	99864931
15	99845641	99959552
15	99865787	99893797
15	99874759	99882974
15	99876098	99884232
15	99892440	99893646
15	99926354	99928707
15	99966691	99967798
15	99973828	99976813
15	99973828	99976813
15	100001822	100003952
15	100074171	100083865
15	100146770	100152975
15	100155142	100161981
15	100225523	100226158
15	100225523	100226158
15	100256033	100256803
15	100256033	100256803
15	100393924	100549064
15	100455631	100462627
15	100503663	100504374
15	100545223	100559258
15	100554245	100558740
15	100554332	100559166
15	100569923	100570257
15	100654970	100661527
15	100661314	100894074
15	100718931	100720354
15	100801282	100802165
15	100801318	100802127
15	100801337	100802127
15	100841887	101576664
15	100879120	100880440
15	101041233	101043039
15	101085432	101090573
15	101085942	101086507
15	101095773	101096468
15	101095773	101096468
15	101112625	101319850
15	101130550	101131089
15	101130550	101131089
15	101154724	101156061
15	101166236	101175315
15	101214428	101214907
15	101214428	101214907
15	101250238	101253539
15	101251019	101253539
15	101251094	101252263
15	101251094	101252263
15	101277385	101281320
15	101277385	101277429
15	101381559	101425587
15	101389819	101390344
15	101409231	101419966
15	101414557	101610899
15	101414924	101608641
15	101459537	101460327
15	101488707	101490593
15	101490184	101773777
15	101495000	101530416
15	101508980	101801781
15	101570456	101572638
15	101612385	101675562
15	101613240	101745262
15	101647799	101714070
15	101654790	101656367
15	101655002	101655832
15	101683846	101773538
15	101687529	101689544
15	101726438	101769242
15	101751658	101765272
15	101752673	101758309
15	101757749	101759982
15	101764926	101835231
15	101790861	101928837
15	101794654	101829176
15	101795131	101827701
15	101819154	101861013
15	101819154	101861013
15	101827025	101888922
15	101854428	101901353
15	101856779	101960991
15	101859079	101978066
15	101859779	101910759
15	101920268	101922205
15	101920268	101928914
15	101920939	101922205
15	101920939	101925152
15	101920939	101940685
15	101922159	101940685
15	101924286	101970877
15	101971908	101974232
15	101973974	101974188
15	101974185	101974232
16	10084	19497
16	18577	18746
16	18589	24703
16	19394	34316
16	22964	24892
16	35237	79838
16	35827	65187
16	37866	44263
16	81671	82205
16	88517	191309
16	98301	126870
16	101852	124197
16	104176	110145
16	152907	162267
16	154467	162267
16	154490	157648
16	159796	161079
16	163281	163934
16	165413	184722
16	170796	177611
16	172084	177515
16	172327	177343
16	174520	175802
16	185441	187292
16	196592	198757
16	223187	224659
16	227902	228424
16	244784	246872
16	246450	249976
16	275787	275852
16	284871	284915
16	299221	399345
16	331320	335726
16	370183	370231
16	370183	370603
16	370472	370890
16	396971	397807
16	412601	414177
16	419394	422902
16	427853	430781
16	435702	437882
16	467489	468254
16	477032	478476
16	496642	499896
16	503917	505092
16	510901	511976
16	552026	552448
16	552404	552995
16	558974	560895
16	560450	560647
16	560573	560647
16	565476	568251
16	568207	569805
16	569761	569805
16	587730	590348
16	600788	603862
16	611125	613566
16	646765	647224
16	648445	650025
16	649296	650602
16	649597	649691
16	655680	658648
16	660808	661081
16	671872	671917
16	674202	675752
16	683696	687456
16	683724	687456
16	683859	685134
16	683859	687456
16	684752	687456
16	685892	685948
16	721895	722140
16	727100	729633
16	728094	728157
16	733118	733193
16	746236	746751
16	767375	768146
16	770800	770927
16	781121	822941
16	787117	789666
16	793116	793251
16	816613	818001
16	846579	847288
16	857391	860780
16	874758	881265
16	881686	968191
16	900300	905904
16	922542	923261
16	933424	952742
16	933424	954272
16	940386	1042871
16	952493	954329
16	960310	962291
16	980735	982662
16	1025295	1025875
16	1040953	1041703
16	1072743	1072914
16	1106063	1139902
16	1145429	1153722
16	1153662	1153721
16	1153662	1154034
16	1184949	1186187
16	1185638	1186138
16	1190937	1191874
16	1217976	1218212
16	1225902	1254624
16	1228593	1228651
16	1228603	1229663
16	1229618	1238854
16	1231397	1256040
16	1239204	1245278
16	1240676	1256039
16	1260608	1306377
16	1260608	1306377
16	1276608	1276768
16	1295122	1298606
16	1309004	1310241
16	1333652	1333715
16	1333652	1334743
16	1341794	1342188
16	1351707	1351751
16	1351707	1351942
16	1351793	1351942
16	1351897	1352041
16	1357656	1359006
16	1372677	1374152
16	1372803	1374152
16	1414627	1425473
16	1419781	1420952
16	1459294	1460503
16	1500152	1500463
16	1500315	1500363
16	1500315	1500710
16	1501239	1501679
16	1505082	1866102
16	1610237	1615141
16	1678292	1678343
16	1678298	1678343
16	1734211	1740673
16	1770975	1771129
16	1770975	1771399
16	1770975	1773350
16	1772243	1773742
16	1782668	1783222
16	1784723	1866102
16	1788001	1788046
16	1788001	1788230
16	1816950	1817068
16	1826483	1827222
16	1836490	1836796
16	1841971	1845050
16	1844827	1845062
16	1844827	1853063
16	1846678	1873702
16	1870628	1919938
16	1971067	2039005
16	1976195	1976313
16	1979245	1979538
16	2003704	2009583
16	2009538	2009947
16	2009585	2009947
16	2009730	2009947
16	2047157	2187845
16	2087895	2088066
16	2088022	2088066
16	2092474	2122793
16	2097744	2097791
16	2098555	2118603
16	2103222	2110110
16	2103757	2105193
16	2105858	2105911
16	2105858	2106627
16	2105858	2135620
16	2109304	2114056
16	2112896	2112940
16	2112896	2115682
16	2112896	2119233
16	2112959	2113003
16	2114329	2115682
16	2114329	2119233
16	2116548	2116593
16	2131861	2137421
16	2131861	2137421
16	2135575	2135620
16	2135575	2135677
16	2162226	2163040
16	2164309	2166084
16	2184929	2185236
16	2184975	2185236
16	2187209	2187276
16	2206033	2207019
16	2219303	2241604
16	2266880	2268389
16	2340620	2340740
16	2340646	2340740
16	2429191	2429542
16	2471156	2475955
16	2473392	2473451
16	2473980	2475162
16	2475108	2475162
16	2503239	2519697
16	2503515	2505143
16	2538456	2585013
16	2538456	2585013
16	2538607	2565558
16	2557898	2565558
16	2599817	2686114
16	2599817	2686114
16	2603155	2688178
16	2608365	2620427
16	2609989	2615354
16	2610040	2611523
16	2610040	2615354
16	2610137	2686651
16	2629667	2666936
16	2648528	2682514
16	2648538	2650435
16	2655940	2666936
16	2655940	2689726
16	2775535	2777052
16	2776895	2777070
16	2776994	2777073
16	2787584	2787628
16	2817196	2817440
16	2831488	2837881
16	2856939	2856983
16	2883564	2891293
16	2886325	2889355
16	2905503	2906038
16	2905503	2906038
16	2911922	2911970
16	2919171	2921093
16	2922980	2935880
16	2922980	2935880
16	2930228	2934727
16	2937752	2962844
16	2939840	2962128
16	2943158	2943619
16	2947254	3052290
16	2966889	2967348
16	3021502	3021613
16	3037416	3037775
16	3054373	3069485
16	3061202	3077255
16	3065586	3065645
16	3069512	3076628
16	3090593	3182050
16	3090615	3180887
16	3150595	3199363
16	3165286	3191444
16	3211027	3213405
16	3211736	3212743
16	3211746	3212743
16	3259727	3264632
16	3342252	3343684
16	3370447	3375027
16	3382155	3383840
16	3395074	3395153
16	3442826	3448744
16	3442826	3448744
16	3443079	3443776
16	3458083	3458142
16	3577026	3659522
16	3584695	3585003
16	3611775	3611828
16	3612245	3634236
16	3632889	3634165
16	3632889	3634165
16	3634405	3643938
16	3644771	3788297
16	3653628	3669665
16	3657261	3678109
16	3702090	3703982
16	3830927	4247264
16	3831267	3880050
16	3877261	3877320
16	3880105	3881144
16	3896755	3967306
16	3922941	3931110
16	3931518	3940677
16	4084312	4091274
16	4085948	4088754
16	4115820	4116876
16	4116961	4252947
16	4128472	4148826
16	4175433	4177720
16	4228983	4233889
16	4250521	4251620
16	4315207	4317188
16	4344286	4344871
16	4345143	4475330
16	4346022	4347705
16	4353264	4362839
16	4416480	4416610
16	4538668	4538811
16	4613853	4628875
16	4648294	4648859
16	4712139	4713040
16	4719902	4722319
16	4735868	4738335
16	4756271	4759824
16	4772529	4781607
16	4772529	4781607
16	4778842	4855231
16	4784455	4855231
16	4798113	4801799
16	4824268	4827200
16	4828133	4829736
16	4858536	5124511
16	4902217	4907074
16	4971658	5025632
16	4999228	5006935
16	5017148	5092282
16	5028865	5032138
16	5057215	5061264
16	5069871	5175317
16	5072004	5077290
16	5079061	5142800
16	5085606	5090555
16	5092265	5175897
16	5114693	5298149
16	5124079	5136089
16	5145674	5151203
16	5156311	5219252
16	5205773	5227560
16	5362806	5376314
16	5376660	5379505
16	5376664	5379583
16	5376664	5379605
16	5466061	5477410
16	5466061	5969234
16	5471292	5744714
16	5522057	5530263
16	5530645	5573454
16	5557954	5565964
16	5575715	5575774
16	5659319	5660356
16	5702109	5734106
16	5712948	5769959
16	5906369	5951790
16	6041708	6048265
16	6057420	6070884
16	6112919	6114961
16	6171275	6423196
16	6172706	6182466
16	6213632	6225458
16	6224510	6227193
16	6244808	6344354
16	6271341	6275228
16	6302053	6332727
16	6305478	6329130
16	6411055	6416782
16	6422751	6728870
16	6440364	6446332
16	6497043	7083289
16	6509254	6660972
16	6561882	6573078
16	6571582	6590693
16	6575190	6864531
16	6575421	6620857
16	6590693	6610168
16	6605494	6652892
16	6606126	6639471
16	6630425	6635321
16	6645968	6647827
16	6684467	6752293
16	6713952	6734275
16	6713952	6734275
16	6727004	6729290
16	6727148	6754282
16	6730414	6731895
16	6730433	6734275
16	6739940	6788955
16	6748703	7048530
16	6763286	6851397
16	6786368	6787667
16	6786861	6838631
16	6786944	6787570
16	6786944	6787570
16	6822597	6956952
16	6854044	6861440
16	6857436	6870890
16	6875780	6904273
16	6891774	6929301
16	6907156	6910775
16	6907737	6908439
16	6911617	6924618
16	6947859	7040998
16	6974744	7084301
16	6994886	7006275
16	7011818	7046964
16	7013561	7019272
16	7013561	7031961
16	7030603	7033036
16	7040696	7080181
16	7051388	7080973
16	7064679	7068268
16	7080973	7095680
16	7080973	7148489
16	7162784	7190800
16	7165147	7191407
16	7211448	7212300
16	7288462	7291954
16	7313012	7313663
16	7356703	7426112
16	7371856	7373692
16	7752155	7755332
16	7762323	7762837
16	7772466	7774378
16	7862523	7929135
16	7982457	8006576
16	7986370	8078056
16	8027012	8030162
16	8071953	8074994
16	8071953	8074994
16	8099851	8151752
16	8109103	8109799
16	8154721	8175748
16	8156569	8157494
16	8178508	8180502
16	8304151	8365552
16	8403160	8404485
16	8420119	8424158
16	8420338	8423943
16	8433139	8434143
16	8443816	8558535
16	8533775	8535831
16	8546632	8557179
16	8594310	8595703
16	8594381	8595565
16	8594381	8595565
16	8661460	8663023
16	8661686	8662877
16	8661758	8662877
16	8678524	8730293
16	8795771	8821048
16	8804847	8828534
16	8816897	8887095
16	8832940	8845843
16	8845950	8894426
16	8845953	8894300
16	8878278	8883617
16	8890016	8898971
16	8913334	8914438
16	8932736	8934837
16	8935772	8936994
16	8935772	8936994
16	8939007	9233787
16	8984639	8987326
16	9000810	9010273
16	9006427	9052252
16	9013154	9029551
16	9032088	9032731
16	9056700	9058591
16	9071197	9080324
16	9079399	9103003
16	9091901	9106911
16	9100516	9162580
16	9118034	9127706
16	9148421	9193003
16	9151762	9160732
16	9162580	9278048
16	9182232	9203307
16	9292868	9318100
16	9304076	9316905
16	9351236	9351848
16	9395833	9414742
16	9422255	9428803
16	9424109	9430672
16	9437298	9440193
16	9464527	9477184
16	9663449	9701103
16	9865918	9870064
16	9868125	9872648
16	9914178	10427239
16	9931545	10024135
16	9981703	9992865
16	10040037	10135177
16	10118922	10122825
16	10134364	10147882
16	10206419	10247658
16	10224674	10247658
16	10256752	10262153
16	10275815	10309571
16	10292894	10309571
16	10295235	10309511
16	10320446	10329530
16	10390570	10393829
16	10419528	10419680
16	10527563	10532494
16	10633107	10636124
16	10743753	10744098
16	10768174	10781008
16	10798083	10799477
16	10831247	10831781
16	10906991	10943881
16	10922386	10922499
16	11205716	11208611
16	11254352	11255152
16	11255108	11258892
16	11255187	11257087
16	11341714	11342774
16	11341784	11351769
16	11350763	11351769
16	11391153	11400732
16	11416496	11417636
16	11416538	11417622
16	11429709	11506260
16	11509886	11511167
16	11509899	11510970
16	11509899	11510978
16	11515545	11515826
16	11589877	11591438
16	11590181	11590695
16	11590181	11590695
16	11592908	11595467
16	11596446	11596545
16	11665903	11667608
16	11668168	11669314
16	11668356	11668420
16	11747618	11749088
16	11772152	11773840
16	11772238	11773146
16	11772238	11774113
16	11927971	11950096
16	11953002	11972711
16	11953650	11968015
16	12244395	12249678
16	12318668	12336229
16	12483720	12501912
16	12547462	12548017
16	12547462	12549082
16	12552366	12564763
16	12562708	12565574
